"Animal" "Sire" "Dam"
8546 7261 7391
8547 7261 7994
8548 7261 7199
8549 7261 7260
8550 7261 7542
8551 7261 7049
8552 7261 7354
8553 7261 7613
8554 7261 7768
8555 7261 7481
8556 7261 7868
8557 7261 7895
8558 7261 7216
8559 7261 7746
8560 7261 7776
8561 7261 7905
8562 7261 7662
8563 7261 7408
8564 7261 7697
8565 7261 7389
8566 7261 7257
8567 7261 7101
8568 7261 7019
8569 7261 7829
8570 7261 7846
8571 7261 7194
8572 7261 7187
8573 7261 7279
8574 7261 7200
8575 7261 7592
8576 7261 7620
8577 7261 7763
8578 7261 7383
8579 7261 7154
8580 7261 7728
8581 7261 7863
8582 7261 7614
8583 7261 7410
8584 7261 7134
8585 7261 7095
8586 7261 7167
8587 7261 7629
8588 7261 7113
8589 7261 7333
8590 7261 7768
8591 7261 7234
8592 7261 7927
8593 7261 7103
8594 7261 7068
8595 7261 7093
8596 7261 7527
8597 7261 7434
8598 7261 7192
8599 7261 7216
8600 7261 7436
8601 7229 7728
8602 7229 7186
8603 7229 7019
8604 7229 7245
8605 7229 7752
8606 7229 7239
8607 7229 7199
8608 7229 7099
8609 7229 7167
8610 7229 7523
8611 7229 7199
8612 7229 7774
8613 7229 7133
8614 7229 7651
8615 7229 7087
8616 7229 7099
8617 7229 7775
8618 7229 7333
8619 7229 7215
8620 7229 7410
8621 7229 7906
8622 7229 7096
8623 7229 7139
8624 7229 7106
8625 7229 7782
8626 7229 7519
8627 7229 7444
8628 7229 7983
8629 7229 7215
8630 7229 7436
8631 7229 7985
8632 7229 7166
8633 7229 7277
8634 7229 7829
8635 7229 7733
8636 7229 7213
8637 7229 7102
8638 7229 7279
8639 7229 7899
8640 7229 7129
8641 7229 7468
8642 7229 7130
8643 7229 7198
8644 7229 7082
8645 7229 7234
8646 7229 7181
8647 7229 7054
8648 7229 7685
8649 7229 7178
8650 7229 7058
8651 7229 7096
8652 7229 7700
8653 7229 7339
8654 7229 7260
8655 7229 7783
8656 7229 7188
8657 7229 7741
8658 7229 7660
8659 7229 7018
8660 7229 7082
8661 7229 7785
8662 7229 7170
8663 7229 7365
8664 7229 7840
8665 7229 7674
8666 7229 7736
8667 7229 7467
8668 7229 7732
8669 7229 7752
8670 7229 7501
8671 7229 7565
8672 7229 7154
8673 7229 7060
8674 7229 7746
8675 7229 7094
8676 7229 7198
8677 7229 7032
8678 7229 7889
8679 7229 7424
8680 7229 7707
8681 7229 7582
8682 7229 7919
8683 7229 7081
8684 7229 7983
8685 7229 7727
8686 7229 7012
8687 7229 7236
8688 7229 7662
8689 7229 7168
8690 7229 7188
8691 7229 7208
8692 7229 7375
8693 7229 7751
8694 7229 7283
8695 7229 7732
8696 7229 7949
8697 7229 7923
8698 7229 7015
8699 7229 7927
8700 7229 7040
8701 7956 7365
8702 7956 7087
8703 7956 7467
8704 7956 7168
8705 7956 7010
8706 7956 7959
8707 7956 7389
8708 7956 7565
8709 7956 7670
8710 7956 7107
8711 7956 7416
8712 7956 7648
8713 7956 7009
8714 7956 7333
8715 7956 7519
8716 7956 7882
8717 7956 7893
8718 7956 7569
8719 7956 7037
8720 7956 7015
8721 7956 7741
8722 7956 7748
8723 7956 7131
8724 7956 7899
8725 7956 7206
8726 7956 7351
8727 7956 7909
8728 7956 7145
8729 7956 7890
8730 7956 7982
8731 7956 7711
8732 7956 7083
8733 7956 7043
8734 7956 7494
8735 7956 7834
8736 7956 7917
8737 7956 7206
8738 7956 7468
8739 7956 7580
8740 7956 7060
8741 7956 7979
8742 7956 7846
8743 7956 7651
8744 7956 7265
8745 7956 7708
8746 7956 7782
8747 7956 7173
8748 7956 7589
8749 7956 7064
8750 7956 7450
8751 7956 7984
8752 7956 7662
8753 7956 7590
8754 7956 7474
8755 7956 7040
8756 7956 7336
8757 7956 7937
8758 7956 7351
8759 7956 7603
8760 7956 7015
8761 7956 7906
8762 7956 7036
8763 7956 7155
8764 7956 7265
8765 7956 7648
8766 7956 7120
8767 7956 7273
8768 7956 7674
8769 7956 7988
8770 7956 7101
8771 7956 7400
8772 7956 7763
8773 7956 7776
8774 7956 7620
8775 7956 7560
8776 7956 7273
8777 7956 7890
8778 7956 7446
8779 7956 7019
8780 7956 7949
8781 7956 7178
8782 7956 7051
8783 7956 7931
8784 7956 7408
8785 7956 7369
8786 7956 7036
8787 7956 7380
8788 7956 7188
8789 7956 7931
8790 7956 7929
8791 7956 7991
8792 7956 7040
8793 7956 7011
8794 7956 7369
8795 7956 7020
8796 7956 7783
8797 7956 7785
8798 7956 7875
8799 7956 7497
8800 7956 7983
8801 7305 7419
8802 7305 7775
8803 7305 7895
8804 7305 7419
8805 7305 7045
8806 7305 7799
8807 7305 7408
8808 7305 7155
8809 7305 7913
8810 7305 7145
8811 7305 7132
8812 7305 7082
8813 7305 7355
8814 7305 7077
8815 7305 7006
8816 7305 7592
8817 7305 7570
8818 7305 7622
8819 7305 7168
8820 7305 7308
8821 7305 7622
8822 7305 7721
8823 7305 7533
8824 7305 7094
8825 7305 7066
8826 7305 7984
8827 7305 7081
8828 7305 7542
8829 7305 7707
8830 7305 7058
8831 7305 7018
8832 7305 7187
8833 7305 7869
8834 7305 7523
8835 7305 7777
8836 7305 7068
8837 7305 7380
8838 7305 7012
8839 7305 7194
8840 7305 7994
8841 7305 7899
8842 7305 7836
8843 7305 7130
8844 7305 7095
8845 7305 7905
8846 7305 7645
8847 7305 7556
8848 7305 7071
8849 7305 7040
8850 7305 7841
8851 7305 7009
8852 7305 7208
8853 7305 7304
8854 7305 7523
8855 7305 7066
8856 7305 7775
8857 7305 7447
8858 7305 7455
8859 7305 7216
8860 7305 7740
8861 7305 7364
8862 7305 7326
8863 7305 7939
8864 7305 7974
8865 7305 7004
8866 7305 7777
8867 7305 7533
8868 7305 7139
8869 7305 7745
8870 7305 7745
8871 7305 7745
8872 7305 7842
8873 7305 7726
8874 7305 7239
8875 7305 7113
8876 7305 7830
8877 7305 7527
8878 7305 7482
8879 7305 7844
8880 7305 7614
8881 7305 7008
8882 7305 7710
8883 7305 7911
8884 7305 7200
8885 7305 7994
8886 7305 7762
8887 7305 7155
8888 7305 7629
8889 7305 7207
8890 7305 7213
8891 7305 7503
8892 7305 7583
8893 7305 7347
8894 7305 7036
8895 7305 7947
8896 7305 7271
8897 7305 7703
8898 7305 7181
8899 7305 7043
8900 7305 7841
8901 7193 7383
8902 7193 7629
8903 7193 7754
8904 7193 7197
8905 7193 7670
8906 7193 7785
8907 7193 7492
8908 7193 7776
8909 7193 7203
8910 7193 7705
8911 7193 7450
8912 7193 7373
8913 7193 7131
8914 7193 7207
8915 7193 7331
8916 7193 7451
8917 7193 7271
8918 7193 7246
8919 7193 7947
8920 7193 7257
8921 7193 7501
8922 7193 7869
8923 7193 7763
8924 7193 7213
8925 7193 7662
8926 7193 7018
8927 7193 7424
8928 7193 7991
8929 7193 7093
8930 7193 7710
8931 7193 7045
8932 7193 7842
8933 7193 7368
8934 7193 7192
8935 7193 7365
8936 7193 7016
8937 7193 7799
8938 7193 7893
8939 7193 7225
8940 7193 7937
8941 7193 7490
8942 7193 7096
8943 7193 7382
8944 7193 7652
8945 7193 7095
8946 7193 7868
8947 7193 7382
8948 7193 7490
8949 7193 7377
8950 7193 7020
8951 7193 7660
8952 7193 7648
8953 7193 7106
8954 7193 7097
8955 7193 7004
8956 7193 7582
8957 7193 7494
8958 7193 7670
8959 7193 7468
8960 7193 7922
8961 7193 7533
8962 7193 7409
8963 7193 7355
8964 7193 7203
8965 7193 7277
8966 7193 7495
8967 7193 7560
8968 7193 7225
8969 7193 7513
8970 7193 7168
8971 7193 7762
8972 7193 7265
8973 7193 7934
8974 7193 7451
8975 7193 7102
8976 7193 7129
8977 7193 7815
8978 7193 7527
8979 7193 7840
8980 7193 7670
8981 7193 7113
8982 7193 7497
8983 7193 7736
8984 7193 7777
8985 7193 7339
8986 7193 7603
8987 7193 7854
8988 7193 7031
8989 7193 7873
8990 7193 7245
8991 7193 7054
8992 7193 7726
8993 7193 7987
8994 7193 7754
8995 7193 7513
8996 7193 7304
8997 7193 7909
8998 7193 7099
8999 7193 7853
9000 7193 7006
