Animal Phen_1 Phen_2 Phen_3 Phen_4 Phen_5 Phen_6 Phen_7 Phen_8 Phen_9 Phen_10
8962 1.9178181498 2.5841832085 5.3559945926 7.4699490424 4.5971131038 8.1365234384 8.1007896112 6.3569973455 2.5273169041 -0.3509665508
8963 1.4816222049 2.38682772 4.618137261 4.1576321512 1.5055468478 4.0600911985 9.7457135972 12.3036916637 0.8275382833 -1.175384896
8964 2.4188720826 2.0288774635 6.8711920147 3.530977729 1.7600498825 6.9150392335 5.0927913872 8.9314575405 10.7613289215 7.3130265836
8965 5.1704243162 0.1101027019 2.8544231686 2.8503660197 2.963916149 6.4260172888 4.209916087 6.0455789861 9.8885271052 8.4175654589
8966 3.7616409588 4.3494260734 3.4549453902 7.0407003223 3.9184857793 7.5525469675 7.8130406213 5.7614783812 8.6473846091 2.3064375754
8967 2.56544423 4.2323027502 5.4359444216 6.6547272462 1.31098374 4.1983027494 5.1544279247 3.9564124569 11.6921770405 9.9815012496
8968 3.3650640324 4.7159218777 5.3936582813 3.1942940537 6.126151272 3.6628857429 10.9693198284 8.7737525859 3.8675599983 8.1125493425
8969 2.9732185646 5.1606540542 3.6849081787 6.9466888342 4.3423165311 3.3747250602 7.3656170779 6.2551146532 9.796529041 -1.4822627374
8970 3.1920454631 5.2954340199 5.6094954594 3.7835426321 3.9221021692 7.1026605375 8.9022147409 5.4662066271 5.3126052195 5.7916391606
8971 2.3306305534 4.122334928 4.9682954519 0.2994026811 5.0141976596 4.9731003972 3.2911857843 8.360973609 5.4789354189 3.8155422078
8972 3.9266405488 7.8065433591 4.7944710013 6.3395299698 3.9680554021 5.4906065696 11.1996451705 10.0057373082 8.957004059 7.8945244138
8973 1.0581652685 3.3194492115 3.4298304933 4.2180100791 1.0857786186 5.9105244347 9.5237078539 10.0133292839 15.8242738364 5.9585210302
8974 0.1967725818 3.3690251897 2.0070904853 3.6323331373 1.0501640919 5.7991559711 2.5882324243 4.7028644993 0.0224390702 5.6644347356
8975 2.2696463819 2.5294561767 4.3095285645 2.7374922686 4.6195807354 4.5367824982 7.4284482307 7.0162283682 9.7607403899 4.5753785141
8976 1.9042433636 4.228850414 3.7492791397 2.3004803715 1.7569731984 3.8422253567 3.9333960542 5.608988989 7.4228523165 3.5153268141
8977 2.4876962007 5.9685890485 1.0602673723 0.7349452353 5.5433773219 4.6746541241 9.0809099204 6.6763138606 1.4956839472 9.9765985832
8978 1.7714501096 3.8733932921 7.2045702115 4.3906812235 3.2422009614 8.6514827944 7.9347195297 11.8028852244 11.7138375898 3.5173886331
8979 1.633658006 4.5487515678 4.6936398952 5.5364293196 3.1227095084 5.2800566751 12.6823885644 9.9896697782 11.0891865748 6.2414018101
8980 1.3493560529 5.0240525663 4.696981132 6.3953523222 2.9286927156 3.4182293837 10.2408747515 4.7809256971 10.9212285564 -3.1376953005
8981 2.5351795661 2.35666114 2.438612778 6.6703213017 2.6016674556 2.3721861892 6.3537712979 7.448922282 3.40971214 11.2254448739
8982 3.0839687433 4.5142059495 5.6075941629 5.7824710967 2.3204671944 5.3592534445 8.4308772503 4.4758260586 11.4119504185 5.7446214893
8983 0.9245885273 1.9491830364 2.6564312768 6.2274820447 3.057068735 8.7409912561 1.5512774367 2.7962515254 -3.0253860624 12.7052872559
8984 2.7318989857 5.4874800137 5.7933902608 4.1049181143 2.8132360858 4.7645204857 11.3393915682 11.2527649003 11.6773187195 8.3111359723
8985 2.0345883267 2.2251364064 0.7255986738 3.4741814388 3.0734012799 6.023534577 -0.0970748512 3.9232543637 4.9146643038 6.3140708404
8986 1.2271122258 7.1214139708 4.2648921593 4.895674814 5.8597764988 9.0573193534 9.9729569971 12.1806322662 7.3249710151 0.9344871341
8987 0.9198069351 3.8575861111 3.5451894145 7.8454714645 2.1992133152 5.1714587855 11.7711181968 6.3019041595 6.6566105839 10.7992126573
8988 4.0806674073 3.565221109 4.4705531433 2.9675963974 4.76329155 4.8187553292 3.8250195806 5.9917455589 4.5280270287 9.167083385
8989 2.7405167265 2.9831619757 6.8972588618 3.5161696709 0.1718840601 8.6504594144 4.1992825355 6.7118584444 4.555393455 0.1602443074
8990 1.2337048904 4.371570692 4.2622277935 4.999470458 4.5210912068 2.5533665883 2.5615865636 6.9281239595 4.2186199282 4.3359159727
8991 3.8809444505 5.281511395 3.5196532672 6.1812319285 2.4867160714 7.5901132089 6.3251155654 13.2545560091 5.7485307816 3.5034606228
8992 1.8117965041 0.9215159203 2.8945908122 4.0534251972 2.7551468268 4.2553631938 2.2578936301 4.5820287965 0.8996738826 8.6184671854
8993 3.6181719578 3.3805403373 4.5787009251 2.9910075721 8.4152428708 5.938135818 8.5249667336 10.274281729 13.9042174248 8.2262047345
8994 2.7245471336 2.6347946444 6.9662533583 1.4925321277 3.1922826129 5.2777494066 4.2861863402 5.213842912 6.4402581064 2.0538476908
8995 2.1432952315 4.9778209198 4.1379964238 4.9330201016 4.2119395366 2.02886596 11.8715534301 7.3489120801 -0.0445360081 7.6172993307
8996 1.4547685949 5.9293048803 4.7396239739 2.5637297541 5.0880099146 5.7537666191 5.3171766878 2.9965491375 -4.0637522508 6.8450966698
8997 3.061515465 3.7183425355 4.3391598553 3.3634743991 4.1628182489 4.974072989 1.2094828935 5.2841641664 4.1479141136 6.6298158493
8998 1.8006326903 2.3146779992 3.7816721289 2.1869258918 2.3238245636 7.1307251335 8.2113941154 9.7853419216 3.6451963718 7.6530990501
8999 2.1989253622 2.1069832334 3.9589714051 9.0780683517 4.6374189885 4.3028662407 12.2671890782 7.2101658167 7.7863124736 9.3717142624
9000 2.1240107423 3.0444302861 5.5907315026 2.4873388497 1.4239255093 7.9171555781 5.2283579214 4.746237468 10.1164950243 8.6615227219
